FISHER RIDGE APARTMENTS,"129 Morton Road OREGON CITY, OR",19,1,18,Cascade Management Corp.,503-682-7788,http://www.cascade-management.com/,,HUD Multifamily,small_purple,1,,
CATALPA SHADE,"2642 Merriman Rd Medford, OR",22,1,21,Cascade Management Corp.,503-682-7788,http://www.cascade-management.com/,,HUD Multifamily,small_purple,1,,
"BRIDGE, THE","5920-40-60 SW 141st Avenue BEAVERTON, OR",14,0,14,Cascade Management Corp.,503-682-7788,http://www.cascade-management.com/,,HUD Multifamily,small_purple,1,,
MEADOWLARK APARTMENTS,"13630 Garden Meadow Dr Oregon City, OR",15,1,14,Cascade Management Corp.,503-682-7788,http://www.cascade-management.com/,,HUD Multifamily,small_purple,1,,
RENAISSANCE COURT,"11520 SW Zurich St. Wilsonville, OR",21,1,20,Cascade Management Corp.,503-682-7788,http://www.cascade-management.com/,,HUD Multifamily,small_purple,1,,
TRENTON TERRACE,"4720 N Trenton St Portland, OR",62,1,61,Cascade Management Corp.,503-682-7788,http://www.cascade-management.com/,,HUD Multifamily,small_purple,1,,
SPRINGBROOK PLACE,"3105 Middlebrook Drive Newberg, OR",15,1,14,Cascade Management Corp.,503-682-7788,http://www.cascade-management.com/,,HUD Multifamily,small_purple,1,,
OAKRIDGE APARTMENTS,"4255 Oakridge Road Lake Oswego, OR",45,1,44,Cascade Management Corp.,503-682-7788,http://www.cascade-management.com/,,HUD Multifamily,small_purple,1,,
CHARLESTON APARTMENTS,"11609 SW Toulouse St Wilsonville, OR",15,0,15,Cascade Management Corp.,503-682-7788,http://www.cascade-management.com/,,HUD Multifamily,small_purple,1,,
COBURN WOODS APARTMENTS,"17308 NE COUCH GRESHAM, OR",10,0,10,"Cascadia Behavioral Healthcare, Inc.",503-238-0769,http://www.cascadiabhc.org/,,HUD Multifamily,small_purple,1,,
FANNO CREEK,"4105 SW Beaverton Hillsdale Hwy Portland, OR",24,0,24,"Cascadia Behavioral Healthcare, Inc.",503-238-0769,http://www.cascadiabhc.org/,,HUD Multifamily,small_purple,1,,
HOPEWELL APTS.,"1264 SW CHELTENHAM PORTLAND, OR",12,0,12,"Cascadia Behavioral Healthcare, Inc.",503-238-0769,http://www.cascadiabhc.org/,,HUD Multifamily,small_purple,1,,
LONE PINE APARTMENTS,"111 NE 162ND AVE PORTLAND, OR",18,1,17,"Cascadia Behavioral Healthcare, Inc.",503-238-0769,http://www.cascadiabhc.org/,,HUD Multifamily,small_purple,1,,
MT HOOD COMMUNITY,"208 NE Cleveland AVE GRESHAM, OR",15,1,14,"Cascadia Behavioral Healthcare, Inc.",503-238-0769,http://www.cascadiabhc.org/,,HUD Multifamily,small_purple,1,,
MCCARTHY PLACE,"959 NE 165TH AVE PORTLAND, OR",10,0,10,"Cascadia Behavioral Healthcare, Inc.",503-238-0769,http://www.cascadiabhc.org/,,HUD Multifamily,small_purple,1,,
NAWIKKA COURT APARTMENTS,"5110 SE 76TH ST PORTLAND, OR",16,1,15,"Cascadia Behavioral Healthcare, Inc.",503-238-0769,http://www.cascadiabhc.org/,,HUD Multifamily,small_purple,1,,
MARTIN LUTHER KING MANOR,"6620 NE Sixth AVE PORTLAND, OR",16,1,15,"Cascadia Behavioral Healthcare, Inc.",503-238-0769,http://www.cascadiabhc.org/,,HUD Multifamily,small_purple,1,,
TILLICUM COURT APARTMENTS,"5135 SE 73RD AVE PORTLAND, OR",16,1,15,"Cascadia Behavioral Healthcare, Inc.",503-238-0769,http://www.cascadiabhc.org/,,HUD Multifamily,small_purple,1,,
TRYON MEWS,"8453 SW 30TH AVE PORTLAND, OR",20,1,19,"Cascadia Behavioral Healthcare, Inc.",503-238-0769,http://www.cascadiabhc.org/,,HUD Multifamily,small_purple,1,,
VERMONT SPRINGS,"1825 SW VERMONT ST PORTLAND, OR",15,1,14,"Cascadia Behavioral Healthcare, Inc.",503-238-0769,http://www.cascadiabhc.org/,,HUD Multifamily,small_purple,1,,
OLIVE PLAZA,"1133 OLIVE ST EUGENE, OR",150,0,150,Christian Church Homes of Northern California,(510) 632-6712,,,HUD Multifamily,small_purple,1,,
RIVER KOURT APARTMENTS,"50 Kourt Drive Ste A EUGENE, OR",20,0,20,Christian Church Homes of Northern California,(510) 632-6712,,,HUD Multifamily,small_purple,1,,
OWENS-ADAIR BUILDING,"1508 Exchange ST ASTORIA, OR",46,0,46,Clatsop County Housing Authority,503-325-2880,,,HUD Multifamily,small_purple,1,,
Cascade Meadows,"Belle Street Cascade Locks, OR",12,0,12,Columbia Cascade Housing Corporation,5412963397,,,HUD Multifamily,small_purple,1,,
ROSEWOOD TERRACE,"625-1 Alameda Drive ONTARIO, OR",35,0,35,Commercial Northwest,208-344-0288,,,HUD Multifamily,small_purple,1,,
ASPEN GROVE,"611 Tennyson Ave Hines, OR",22,0,22,"Concepts in Community Living, Inc.",503-408-4081,,,HUD Multifamily,small_purple,1,,
POWERS HOUSING DEVELOPMENT,"270 Second Ave POWERS, OR",26,0,26,Coos Curry Housing Authority,(541) 756-4111,,,HUD Multifamily,small_purple,1,,
WOODLAND APARTMENTS,"245 S Schoneman Ave Coos Bay, OR",72,0,72,Coos Curry Housing Authority,(541) 756-4111,,,HUD Multifamily,small_purple,1,,
MULBERRY COURT,"2120 Table Rock Rd. MEDFORD, OR",30,0,30,"CPM  Real Estate Services, Inc.",541-773-6400,,,HUD Multifamily,small_purple,1,,
BLUE RIDGE,"317 HART AVE WINSTON, OR",35,0,35,Douglas Multi-Family Property Management Corporati,541-673-6548,,,HUD Multifamily,small_purple,1,,
HALSEY STREET PROJECT,"18940 NE HALSEY ST PORTLAND, OR",6,1,5,EASTCO DIVERSIFIED SERVICES INC,(503) 667-0613,,,HUD Multifamily,small_purple,1,,
ME RE CENTER,"12309 SE BUSH ST PORTLAND, OR",10,5,5,EASTCO DIVERSIFIED SERVICES INC,(503) 667-0613,,,HUD Multifamily,small_purple,1,,
LAWRENCE COURT,"377 W 8th Avenue EUGENE, OR",51,0,51,"Emerald Property Management, Inc.",5417414676,,,HUD Multifamily,small_purple,1,,
DESERT SAGE MANOR,"986 WEST JUNIPER AVENUE HERMISTON, OR",24,0,24,"Foundation Property Management, Inc.",(562) 257-5100,,,HUD Multifamily,small_purple,1,,
300 MAIN,"300 SE Main ST ESTACADA, OR",26,1,25,"Foundation Property Management, Inc.",(562) 257-5100,,,HUD Multifamily,small_purple,1,,
PROVIDENCE PLACE,"3524 Fisher Road NE Salem, OR",67,1,66,"Foundation Property Management, Inc.",(562) 257-5100,,,HUD Multifamily,small_purple,1,,
GOOD SHEPHERD II,"5717 NE Simpson St Portland, OR",5,0,5,GOOD SHEPHERD LUTHERAN HOME OF THE WEST,(559) 791-2028,,,HUD Multifamily,small_purple,1,,
COOS CURRY TRANSITION HOUSE I,"994 N 9TH ST COOS BAY, OR",8,0,8,Grand Management Services,541-269-5561,http://www.grandmgmt.com/,,HUD Multifamily,small_purple,1,,
COOS CURRY TRANSITION HOUSE II,"440 HILLCREST ST GOLD BEACH, OR",10,0,10,Grand Management Services,541-269-5561,http://www.grandmgmt.com/,,HUD Multifamily,small_purple,1,,
FIRCREST,"1140-1 19th ST MYRTLE POINT, OR",20,0,20,Grand Management Services,541-269-5561,http://www.grandmgmt.com/,,HUD Multifamily,small_purple,1,,
LAKESIDE GARDEN,"1534 ARIZONA ST PORT ORFORD, OR",12,4,8,Grand Management Services,541 269 5561,http://www.grandmgmt.com/,,HUD Multifamily,small_purple,1,,
PINE VILLAGE,"525 9th St SW Bandon, OR",30,0,30,Grand Management Services,541-269-5561,http://www.grandmgmt.com/,,HUD Multifamily,small_purple,1,,
MONROE STREET GROUP HOME,"1645 MONROE ST NORTH BEND, OR",8,0,8,Grand Management Services,541-269-5561,http://www.grandmgmt.com/,,HUD Multifamily,small_purple,1,,
BURNWOOD MANOR,"601-1 YOUNG ST WOODBURN, OR",28,10,18,Guardian Real Estate Services LLC,503-802-3600,http://www.gres.com/,,HUD Multifamily,small_purple,1,,
CASCADIAN TERRACE,"5700 N KERBY AVE PORTLAND, OR",102,0,102,Guardian Real Estate Services LLC,503-802-3600,http://www.gres.com/,,HUD Multifamily,small_purple,1,,
COLLEGE MANOR,"265 COLLEGE ST MONMOUTH, OR",20,10,10,Guardian Real Estate Services LLC,503-802-3600,http://www.gres.com/,,HUD Multifamily,small_purple,1,,
CONIFER GARDENS,"700 ROYAL AVE MEDFORD, OR",52,2,50,Guardian Real Estate Services LLC,503-802-3600,http://www.gres.com/,,HUD Multifamily,small_purple,1,,
EAST FAIR TERRACE,"438 NW DIVISION ST GRESHAM, OR",100,1,99,Guardian Real Estate Services LLC,503-802-3600,http://www.gres.com/,,HUD Multifamily,small_purple,1,,
FARMINGTON MEADOWS,"4560 S.W. 160TH ST ALOHA, OR",69,0,69,Guardian Real Estate Services LLC,503-802-3600,http://www.gres.com/,,HUD Multifamily,small_purple,1,,
FIRWOOD MANOR,"1877 BREWER ST EUGENE, OR",79,52,27,Guardian Real Estate Services LLC,503-802-3600,http://www.gres.com/,,HUD Multifamily,small_purple,1,,
GREENWOOD MANOR,"2248 NE 4th St Bend, OR",40,0,40,Guardian Real Estate Services LLC,503-802-3600,http://www.gres.com/,,HUD Multifamily,small_purple,1,,
IKOI SO TERRACE,"1550 SE OAK GROVE BLVD MILWAUKIE, OR",35,1,34,Guardian Real Estate Services LLC,503-802-3600,http://www.gres.com/,,HUD Multifamily,small_purple,1,,
INDIAN CREEK COURT,"1615 9th Ct Hood River, OR",48,0,48,Guardian Real Estate Services LLC,503-802-3600,http://www.gres.com/,,HUD Multifamily,small_purple,1,,
LINCOLN VILLAGE,"2530 NE 31ST STREET LINCOLN CITY, OR",38,5,33,Guardian Real Estate Services LLC,503-802-3600,http://www.gres.com/,,HUD Multifamily,small_purple,1,,
OCHOCO MANOR,"601 N DEER ST PRINEVILLE, OR",28,0,28,Guardian Real Estate Services LLC,503-802-3600,http://www.gres.com/,,HUD Multifamily,small_purple,1,,
PARK MANOR,"45 MARKET STREET LEBANON, OR",40,10,30,Guardian Real Estate Services LLC,503-802-3600,http://www.gres.com/,,HUD Multifamily,small_purple,1,,
PARKSIDE VILLAGE,"2794 NE DOUGLAS ST ROSEBURG, OR",36,0,36,Guardian Real Estate Services LLC,503-802-3600,http://www.gres.com/,,HUD Multifamily,small_purple,1,,
PINE TREE APTS,"209 Glenhart Ave Winston, OR",36,1,35,Guardian Real Estate Services LLC,503-802-3600,http://www.gres.com/,,HUD Multifamily,small_purple,1,,
PINEWOOD MANOR,"225 NW 6TH ST NEWPORT, OR",45,10,35,Guardian Real Estate Services LLC,503-802-3600,http://www.gres.com/,,HUD Multifamily,small_purple,1,,
RAINBOW VILLAGE,"1250 RAINBOW DR SPRINGFIELD, OR",80,20,60,Guardian Real Estate Services LLC,503-802-3600,http://www.gres.com/,,HUD Multifamily,small_purple,1,,
SANDHILL APARTMENTS,"150-1 S Wahanna RD SEASIDE, OR",32,24,8,Guardian Real Estate Services LLC,503-802-3600,http://www.gres.com/,,HUD Multifamily,small_purple,1,,
STEWART TERRACE,"1000 N SHERWOOD BLVD SHERWOOD, OR",24,0,24,Guardian Real Estate Services LLC,503-802-3600,http://www.gres.com/,,HUD Multifamily,small_purple,1,,
SUNNYSLOPE MANOR,"1000 CUNNINGHAM LN S SALEM, OR",50,19,31,Guardian Real Estate Services LLC,503-802-3600,http://www.gres.com/,,HUD Multifamily,small_purple,1,,
UPTOWN TOWER,"712 SW St. Clair PORTLAND, OR",71,0,71,Guardian Real Estate Services LLC,503-802-3600,http://www.gres.com/,,HUD Multifamily,small_purple,1,,
VILLA WEST APARTMENTS,"201 SW AGEE ST MCMINNVILLE, OR",48,0,48,Guardian Real Estate Services LLC,503-802-3600,http://www.gres.com/,,HUD Multifamily,small_purple,1,,
"VILLAGE APARTMENTS, THE","373 Catron St N Monmouth, OR",22,0,22,Guardian Real Estate Services LLC,503-802-3600,http://www.gres.com/,,HUD Multifamily,small_purple,1,,
VILLAGE EAST APARTMENTS,"6330 MAIN ST SPRINGFIELD, OR",42,0,42,Guardian Real Estate Services LLC,503-802-3600,http://www.gres.com/,,HUD Multifamily,small_purple,1,,
WILLAMALANE,"4707 SE BOARDMAN AVE MILWAUKIE, OR",52,18,34,Guardian Real Estate Services LLC,503-802-3600,http://www.gres.com/,,HUD Multifamily,small_purple,1,,
CREEKSIDE WOODS,"7824 SW Wilsonville Rd. Wilsonville, OR",44,0,44,Guardian Real Estate Services LLC,503-802-3600,http://www.gres.com/,,HUD Multifamily,small_purple,1,,
ABBIE LANE,"1011 ABBIE LN EUGENE, OR",25,0,25,HA and Communty Services of Lane Cnty,541-682-3755,,,HUD Multifamily,small_purple,1,,
FOURTEEN PINES,"2784 WILLAKENZIE RD EUGENE, OR",65,3,62,HA and Communty Services of Lane Cnty,541-682-3755,,,HUD Multifamily,small_purple,1,,
VILLAGE OAKS,"3608 W 18TH ST EUGENE, OR",67,46,21,HA and Communty Services of Lane Cnty,541-682-3755,,,HUD Multifamily,small_purple,1,,
ALDER STREET RESIDENCE,"1774 ALDER ST EUGENE, OR",9,1,8,"Halfway House Services, Inc.",(541) 343-5831,,,HUD Multifamily,small_purple,1,,
SHEPARD APARTMENTS,"938 Jefferson Street EUGENE, OR",9,0,9,"Halfway House Services, Inc.",(541) 343-5831,,,HUD Multifamily,small_purple,1,,
ROSE SCHNITZER TOWER,"1430 SW 12TH AVE PORTLAND, OR",233,0,233,Harsch Investment Corp,503-242-2900,http://www.harsch.com/,,HUD Multifamily,small_purple,1,,
LEXINGTON APARTMENTS,"1125 SW 12TH AVE PORTLAND, OR",54,0,54,Harsch Investment Corp,503-242-2900,http://www.harsch.com/,,HUD Multifamily,small_purple,1,,
PARK TOWER APARTMENTS,"731 SW SALMON ST PORTLAND, OR",162,0,162,Harsch Investment Corp,503-242-2900,http://www.harsch.com/,,HUD Multifamily,small_purple,1,,
1200 BUILDING,"1220 SW 12TH AVE PORTLAND, OR",89,0,89,Harsch Investment Corp,503-242-2900,http://www.harsch.com/,,HUD Multifamily,small_purple,1,,
OUR APARTMENT,"1308 SE Otter Lane OREGON CITY, OR",4,0,4,Hawthorne East Acquisition LLC,5036541007,,,HUD Multifamily,small_purple,1,,
POWELL PLAZA I,"13320-1 SE POWELL BLVD PORTLAND, OR",47,0,47,"HEARTLAND REALTY  INVESTORS, INC.",612 604-5302,,,HUD Multifamily,small_purple,1,,
POWELL PLAZA II,"13320-3 SE Powell BLVD PORTLAND, OR",20,0,20,"HEARTLAND REALTY  INVESTORS, INC.",612 604-5302,,,HUD Multifamily,small_purple,1,,
TENINO TERRACE,"2405-1 SE UMATILLA ST PORTLAND, OR",94,8,86,"HEARTLAND REALTY  INVESTORS, INC.",612 604-5302,,,HUD Multifamily,small_purple,1,,
PLAZA TOWNHOMES,"5802-A N MICHIGAN AVE PORTLAND, OR",68,0,68,Home Forward,503-802-8300,,,HUD Multifamily,small_purple,1,,
MUMFORD HOUSE,"1675 NW Division ST CORVALLIS, OR",8,0,8,Home Life,541-753-9015,,,HUD Multifamily,small_purple,1,,
LUTHER SQUARE RETIREMENT VILLAGE,"2314 HOMEDALE RD KLAMATH FALLS, OR",30,0,30,Hope Lutheran Church,541-884-0309,,,HUD Multifamily,small_purple,1,,
ENGLEWOOD EAST,"3140-1 TESS AVE NE SALEM, OR",50,0,50,Housing Authority of  the  City of Salem,(503) 588-6368,,,HUD Multifamily,small_purple,1,,
SOUTHFAIR APARTMENTS,"1901 Fairgrounds Rd NE Salem, OR",40,32,8,Housing Authority of  the  City of Salem,(503) 588-6368,,,HUD Multifamily,small_purple,1,,
Rogue River Estates,"1395 POPLAR DR MEDFORD, OR",92,0,92,Housing Authority of Jackson County,541-779-5785,,,HUD Multifamily,small_purple,1,,
RIVERSIDE MANOR,"995 Manor WAY ONTARIO, OR",31,0,31,HSNG AUTH OF MALHE,541-889-9661,,,HUD Multifamily,small_purple,1,,
METZGER PARK APTS,"10025 SW 85TH AVE TIGARD, OR",32,26,6,Income Property Management Company,(503) 223-6327,http://www.ipmco.com/,,HUD Multifamily,small_purple,1,,
BURLWOOD APTS,"14992 SE DIVISION ST PORTLAND, OR",35,3,32,Income Property Management Company,(503) 223-6327,http://www.ipmco.com/,,HUD Multifamily,small_purple,1,,
CAPITAL MANOR,"2426 WILLAKENZIE RD EUGENE, OR",36,0,36,Income Property Management Company,(503) 223-6327,http://www.ipmco.com/,,HUD Multifamily,small_purple,1,,
SALEM MANOR,"4099 MARKET ST N E SALEM, OR",65,1,64,Income Property Management Company,(503) 223-6327,http://www.ipmco.com/,,HUD Multifamily,small_purple,1,,
ALOHA PARK APTS,"875 SW 185TH AVE ALOHA, OR",80,72,8,"Infinity Property Management, Inc.",503-625-6555,http://www.infinitypropertymgmt.com/,,HUD Multifamily,small_purple,1,,
HOLLY TREE VILLAGE,"5335 SW Murray BLVD BEAVERTON, OR",140,0,140,"Infinity Property Management, Inc.",503-625-6555,http://www.infinitypropertymgmt.com/,,HUD Multifamily,small_purple,1,,
TARKINGTON SQUARE,"357 N First Avenue HILLSBORO, OR",48,0,48,"Infinity Property Management, Inc.",503-625-6555,http://www.infinitypropertymgmt.com/,,HUD Multifamily,small_purple,1,,
EIGHTH STREET APARTMENTS,"20-1 S 8TH ST CENTRAL POINT, OR",10,0,10,James Roth,541-488-3332,,,HUD Multifamily,small_purple,1,,
JASON LEE MANOR,"1551 CENTER ST NE SALEM, OR",75,0,75,Jason Lee Manor,(503) 585-6511,,,HUD Multifamily,small_purple,1,,
ALDERCREST APTS.,"21900 SE ALDER DR GRESHAM, OR",68,9,59,"JDL Development, Inc.",(503) 248-2030,,,HUD Multifamily,small_purple,1,,
LAKE PARK TOWERS,"203 N Main St Klamath Falls, OR",39,0,39,Jon Robert Bogatay RVOC TR,541-882-2335,,,HUD Multifamily,small_purple,1,,
BRONAUGH APARTMENTS,"1434 SW MORRISON ST PORTLAND, OR",51,0,51,Kenneth Bakke,(503) 775-9800,,,HUD Multifamily,small_purple,1,,
LAUREL COURT APARTMENTS,"3420 Jacob Lane EUGENE, OR",17,1,16,Laurel Hill Center,(541) 485-6340,,,HUD Multifamily,small_purple,1,,
LAUREL GROVE APARTMENTS,"1880 CLEVELAND ST EUGENE, OR",16,0,16,Laurel Hill Center,(541) 485-6340,,,HUD Multifamily,small_purple,1,,
SUN VILLAGE,"721 N. MAIN ST ASHLAND, OR",12,0,12,Linda Namanny,(541) 482-3451,,,HUD Multifamily,small_purple,1,,
MARYLHURST,"103-121 W 'A' Street BURNS, OR",18,0,18,Lola McAllister,541-689-5311,,,HUD Multifamily,small_purple,1,,
SPRING SITE APARTMENTS,"195 B ST SPRINGFIELD, OR",12,0,12,LolaMcAllister,541-689-5311,,,HUD Multifamily,small_purple,1,,
CEDAR GROVE APTS,"2090-1 INLAND DR NORTH BEND, OR",42,0,42,"Lovelace Properties, LLC",541-479-2112,,,HUD Multifamily,small_purple,1,,
CAPITOL PLAZA APARTMENTS,"1165 CHEMEKETA ST NE SALEM, OR",35,0,35,M. DuaneRawlins,(503) 363-4707,,,HUD Multifamily,small_purple,1,,
ALBERTA SIMMONS PLAZA,"6611 NE Martin Luther King Blvd Portland, OR",74,0,74,Manor Management Service,(503) 231-4922,http://www.theunionmanors.org/,,HUD Multifamily,small_purple,1,,
CHAUCER COURT,"1019 SW 10TH AVE PORTLAND, OR",83,0,83,Manor Management Service,(503) 231-4922,http://www.theunionmanors.org/,,HUD Multifamily,small_purple,1,,
KIRKLAND UNION MANOR III,"8447 SE LAFAYETTE ST PORTLAND, OR",56,0,56,Manor Management Service,(503) 231-4922,http://www.theunionmanors.org/,,HUD Multifamily,small_purple,1,,
KIRKLAND UNION MANOR  II,"3535 SE 86TH AVE PORTLAND, OR",75,0,75,Manor Management Service,(503) 231-4922,http://www.theunionmanors.org/,,HUD Multifamily,small_purple,1,,
KIRKLAND UNION MANOR I,"3530 SE 84TH AVE PORTLAND, OR",151,1,150,Manor Management Service,(503) 231-4922,http://www.theunionmanors.org/,,HUD Multifamily,small_purple,1,,
MARSHALL UNION MANOR,"2020 NW NORTHRUP ST PORTLAND, OR",243,43,200,Manor Management Service,(503) 231-4922,http://www.theunionmanors.org/,,HUD Multifamily,small_purple,1,,
MARSHALL UNION MANOR,"2020 NW NORTHRUP ST PORTLAND, OR",243,201,42,Manor Management Service,(503) 231-4922,http://www.theunionmanors.org/,,HUD Multifamily,small_purple,1,,
SUMMER RUN APTS,"7810 SE FOSTER RD PORTLAND, OR",50,0,50,Manor Management Service,(503) 231-4922,http://www.theunionmanors.org/,,HUD Multifamily,small_purple,1,,
WESTMORELAND'S UNION MANOR,"6404 SE 23RD AVE PORTLAND, OR",301,134,167,Manor Management Service,(503) 231-4922,http://www.theunionmanors.org/,,HUD Multifamily,small_purple,1,,
WESTMORELAND'S UNION MANOR,"6404 SE 23RD AVE PORTLAND, OR",301,251,50,Manor Management Service,(503) 231-4922,http://www.theunionmanors.org/,,HUD Multifamily,small_purple,1,,
YA PO AH,"350 PEARL ST EUGENE, OR",222,117,105,Manor Management Service,(503) 231-4922,http://www.theunionmanors.org/,,HUD Multifamily,small_purple,1,,
YA PO AH,"350 PEARL ST EUGENE, OR",222,117,105,Manor Management Service,(503) 231-4922,http://www.theunionmanors.org/,,HUD Multifamily,small_purple,1,,
EVERGREEN COURT APARTMENTS,"426 E.UNION ST JEFFERSON, OR",12,0,12,Marion County Housing Authority,(503)373-4470,,,HUD Multifamily,small_purple,1,,
OAK PARK VILLAGE,"1011 N 10TH AVE STAYTON, OR",32,0,32,Marion County Housing Authority,(503)373-4470,,,HUD Multifamily,small_purple,1,,
JANUS HOUSE,"606 SW 5th ST CORVALLIS, OR",7,0,7,Mental Health Assoc. of Benton County,(541) 753-9219,,,HUD Multifamily,small_purple,1,,
MERIWETHER VILLAGE,"101-A MADISON AVE ASTORIA, OR",32,0,32,Meriwether Village,(503) 227-4331,,,HUD Multifamily,small_purple,1,,
TERWILLIGER PLAZA,"245 SW 5TH ST PENDLETON, OR",20,1,19,Neel Management Team,(541)895-8801,http://www.nmteam.com/,,HUD Multifamily,small_purple,1,,
WESTVIEW COMMONS,"1067 West Looking Glass Road ROSEBURG, OR",18,0,18,Neel Management Team,(541)895-8801,http://www.nmteam.com/,,HUD Multifamily,small_purple,1,,
FREMONT MANOR,"233 N Fremont St Portland, OR",28,0,28,Norris & Stevens,503-223-3171,,,HUD Multifamily,small_purple,1,,
